timestamp,station_id,location,energy_kwh,temperature,humidity,rain_mm,traffic_volume,hour,day_of_week,is_weekend,month,quarter,day_of_year,week_of_year,season,part_of_day,rain_flag,temp_diff,traffic_level,traffic_norm,energy_kwh_lag1,energy_kwh_roll3
2025-05-22 09:00:00,STN101,Chennai,19.63,27.8,61,1.0,568,9,Thursday,False,5,2,142,21,Summer,Morning,1,0.6000000000000014,Medium,0.12412671142048466,20.62,22.373333333333324
2025-05-22 10:00:00,STN101,Chennai,22.59,38.0,75,0.0,355,10,Thursday,False,5,2,142,21,Summer,Morning,0,10.2,Low,-1.3658052953869457,19.63,20.94666666666666
2025-05-22 11:00:00,STN101,Chennai,20.18,30.4,86,3.7,373,11,Thursday,False,5,2,142,21,Summer,Morning,1,-7.600000000000001,Low,-1.2398955483327967,22.59,20.799999999999994
2025-05-22 12:00:00,STN101,Chennai,28.21,33.0,84,0.0,429,12,Thursday,False,5,2,142,21,Summer,Afternoon,0,2.6000000000000014,Medium,-0.8481763352754441,20.18,23.659999999999997
2025-05-22 13:00:00,STN101,Chennai,22.17,31.0,73,0.0,451,13,Thursday,False,5,2,142,21,Summer,Afternoon,0,-2.0,Medium,-0.6942866444314841,28.21,23.519999999999992
2025-05-22 14:00:00,STN101,Chennai,12.96,28.0,65,0.0,457,14,Thursday,False,5,2,142,21,Summer,Afternoon,0,-3.0,Medium,-0.6523167287467678,22.17,21.113333333333326
2025-05-22 15:00:00,STN101,Chennai,18.76,29.4,76,0.0,345,15,Thursday,False,5,2,142,21,Summer,Afternoon,0,1.3999999999999986,Low,-1.4357551548614729,12.96,17.963333333333328
2025-05-22 16:00:00,STN101,Chennai,15.35,32.0,88,0.0,353,16,Thursday,False,5,2,142,21,Summer,Afternoon,0,2.6000000000000014,Low,-1.3797952672818512,18.76,15.689999999999992
2025-05-22 17:00:00,STN101,Chennai,16.78,29.7,64,0.0,580,17,Thursday,False,5,2,142,21,Summer,Evening,0,-2.3000000000000007,Medium,0.20806654278991735,15.35,16.963333333333328
2025-05-22 18:00:00,STN101,Chennai,15.05,32.2,62,0.0,305,18,Thursday,False,5,2,142,21,Summer,Evening,0,2.5000000000000036,Low,-1.7155545927595819,16.78,15.72666666666666
2025-05-22 19:00:00,STN101,Chennai,11.4,33.2,79,0.0,490,19,Thursday,False,5,2,142,21,Summer,Evening,0,1.0,Medium,-0.42148219248082786,15.05,14.409999999999995
2025-05-22 20:00:00,STN101,Chennai,16.59,22.5,68,0.0,796,20,Thursday,False,5,2,142,21,Summer,Evening,0,-10.700000000000003,High,1.718983507439706,11.4,14.346666666666659
2025-05-22 21:00:00,STN101,Chennai,18.23,28.8,64,0.0,744,21,Thursday,False,5,2,142,21,Summer,Night,0,6.300000000000001,High,1.355244238172164,16.59,15.40666666666666
2025-05-22 22:00:00,STN101,Chennai,16.39,26.6,73,0.0,373,22,Thursday,False,5,2,142,21,Summer,Night,0,-2.1999999999999993,Low,-1.2398955483327967,18.23,17.069999999999993
2025-05-22 23:00:00,STN101,Chennai,11.68,28.9,74,0.0,354,23,Thursday,False,5,2,142,21,Summer,Night,0,2.299999999999997,Low,-1.3728002813343985,16.39,15.433333333333325
2025-05-23 00:00:00,STN101,Chennai,13.58,32.3,88,0.0,541,0,Friday,False,5,2,143,21,Summer,Night,0,3.3999999999999986,Medium,-0.0647379091607389,11.68,13.883333333333326
2025-05-23 01:00:00,STN101,Chennai,35.73,32.9,84,0.0,726,1,Friday,False,5,2,143,21,Summer,Night,0,0.6000000000000014,High,1.229334491118015,13.58,20.32999999999999
2025-05-23 02:00:00,STN101,Chennai,20.09,29.9,79,0.0,608,2,Friday,False,5,2,143,21,Summer,Night,0,-3.0,High,0.40392614931859366,35.73,23.133333333333326
2025-05-23 03:00:00,STN101,Chennai,23.68,31.1,65,0.0,420,3,Friday,False,5,2,143,21,Summer,Night,0,1.2000000000000028,Medium,-0.9111312088025186,20.09,26.49999999999999
2025-05-23 04:00:00,STN101,Chennai,18.7,30.6,70,3.3,509,4,Friday,False,5,2,143,21,Summer,Night,1,-0.5,Medium,-0.2885774594792261,23.68,20.823333333333327
2025-05-23 05:00:00,STN101,Chennai,22.02,28.2,67,0.0,314,5,Friday,False,5,2,143,21,Summer,Morning,0,-2.400000000000002,Low,-1.6525997192325075,18.7,21.466666666666658
2025-05-23 06:00:00,STN101,Chennai,30.81,25.1,60,3.5,790,6,Friday,False,5,2,143,21,Summer,Morning,1,-3.099999999999998,High,1.6770135917549895,22.02,23.843333333333323
2025-05-23 07:00:00,STN101,Chennai,16.51,29.0,81,0.0,443,7,Friday,False,5,2,143,21,Summer,Morning,0,3.8999999999999986,Medium,-0.7502465320111059,30.81,23.113333333333326
2025-05-23 08:00:00,STN101,Chennai,17.25,35.5,61,0.0,422,8,Friday,False,5,2,143,21,Summer,Morning,0,6.5,Medium,-0.8971412369076132,16.51,21.523333333333326
2025-05-23 09:00:00,STN101,Chennai,21.97,27.7,88,0.0,305,9,Friday,False,5,2,143,21,Summer,Morning,0,-7.800000000000001,Low,-1.7155545927595819,17.25,18.576666666666657
2025-05-23 10:00:00,STN101,Chennai,23.36,27.9,76,3.6,603,10,Friday,False,5,2,143,21,Summer,Morning,1,0.1999999999999993,High,0.36895121958133004,21.97,20.85999999999999
2025-05-23 11:00:00,STN101,Chennai,22.96,37.4,81,0.0,591,11,Friday,False,5,2,143,21,Summer,Morning,0,9.5,Medium,0.2850113882118973,23.36,22.763333333333325
2025-05-23 12:00:00,STN101,Chennai,13.35,31.8,78,0.0,493,12,Friday,False,5,2,143,21,Summer,Afternoon,0,-5.599999999999998,Medium,-0.4004972346384697,22.96,19.88999999999999
2025-05-23 13:00:00,STN101,Chennai,22.41,31.2,71,0.0,732,13,Friday,False,5,2,143,21,Summer,Afternoon,0,-0.6000000000000014,High,1.2713044068027315,13.35,19.573333333333327
2025-05-23 14:00:00,STN101,Chennai,22.88,31.5,75,0.0,467,14,Friday,False,5,2,143,21,Summer,Afternoon,0,0.3000000000000007,Medium,-0.5823668692722406,22.41,19.546666666666656
2025-05-23 15:00:00,STN101,Chennai,17.76,31.3,74,0.0,336,15,Friday,False,5,2,143,21,Summer,Afternoon,0,-0.1999999999999993,Low,-1.4987100283885475,22.88,21.016666666666662
2025-05-23 16:00:00,STN101,Chennai,22.94,31.7,89,0.6,327,16,Friday,False,5,2,143,21,Summer,Afternoon,1,0.3999999999999986,Low,-1.561664901915622,17.76,21.193333333333328
2025-05-23 17:00:00,STN101,Chennai,23.4,36.9,66,0.0,667,17,Friday,False,5,2,143,21,Summer,Evening,0,5.199999999999999,High,0.8166303202183044,22.94,21.36666666666666
2025-05-23 18:00:00,STN101,Chennai,18.98,29.2,62,0.0,624,18,Friday,False,5,2,143,21,Summer,Evening,0,-7.699999999999999,High,0.5158459244778373,23.4,21.773333333333326
2025-05-23 19:00:00,STN101,Chennai,20.8,36.9,64,0.0,369,19,Friday,False,5,2,143,21,Summer,Evening,0,7.699999999999999,Low,-1.2678754921226076,18.98,21.05999999999999
2025-05-23 20:00:00,STN101,Chennai,21.97,35.1,78,1.7,677,20,Friday,False,5,2,143,21,Summer,Evening,1,-1.7999999999999972,High,0.8865801796928316,20.8,20.583333333333325
2025-05-23 21:00:00,STN101,Chennai,22.33,31.7,78,0.0,551,21,Friday,False,5,2,143,21,Summer,Night,0,-3.400000000000002,Medium,0.0052119503137883355,21.97,21.699999999999992
2025-05-23 22:00:00,STN101,Chennai,25.06,34.1,63,0.0,635,22,Friday,False,5,2,143,21,Summer,Night,0,2.400000000000002,High,0.5927907698998172,22.33,23.119999999999994
2025-05-23 23:00:00,STN101,Chennai,21.77,34.6,78,0.0,311,23,Friday,False,5,2,143,21,Summer,Night,0,0.5,Low,-1.6735846770748657,25.06,23.053333333333327
2025-05-24 00:00:00,STN101,Chennai,22.53,32.4,84,0.0,314,0,Saturday,True,5,2,144,21,Summer,Night,0,-2.200000000000003,Low,-1.6525997192325075,21.77,23.119999999999994
2025-05-24 01:00:00,STN101,Chennai,25.74,31.9,82,0.0,546,1,Saturday,True,5,2,144,21,Summer,Night,0,-0.5,Medium,-0.029762979423475288,22.53,23.34666666666666
2025-05-24 02:00:00,STN101,Chennai,30.34,25.9,67,0.8,729,2,Saturday,True,5,2,144,21,Summer,Night,1,-6.0,High,1.2503194489603733,25.74,26.20333333333333
2025-05-24 03:00:00,STN101,Chennai,22.54,29.7,84,0.0,549,3,Saturday,True,5,2,144,21,Summer,Night,0,3.8000000000000007,Medium,-0.008778021581117113,30.34,26.20666666666666
2025-05-24 04:00:00,STN101,Chennai,20.51,27.3,73,0.0,418,4,Saturday,True,5,2,144,21,Summer,Night,0,-2.3999999999999986,Medium,-0.925121180697424,22.54,24.463333333333328
2025-05-24 05:00:00,STN101,Chennai,16.92,26.9,63,0.0,436,5,Saturday,True,5,2,144,21,Summer,Morning,0,-0.40000000000000213,Medium,-0.799211433643275,20.51,19.98999999999999
2025-05-24 06:00:00,STN101,Chennai,14.57,25.9,62,1.2,577,6,Saturday,True,5,2,144,21,Summer,Morning,1,-1.0,Medium,0.18708158494755917,16.92,17.333333333333325
2025-05-24 07:00:00,STN101,Chennai,16.92,24.4,80,0.0,674,7,Saturday,True,5,2,144,21,Summer,Morning,0,-1.5,High,0.8655952218504734,14.57,16.13666666666666
2025-05-24 08:00:00,STN101,Chennai,31.37,27.1,62,0.2,410,8,Saturday,True,5,2,144,21,Summer,Morning,1,2.700000000000003,Medium,-0.9810810682770459,16.92,20.95333333333333
2025-05-24 09:00:00,STN101,Chennai,10.47,27.4,81,0.0,688,9,Saturday,True,5,2,144,21,Summer,Morning,0,0.29999999999999716,High,0.9635250251148116,31.37,19.586666666666662
2025-05-24 10:00:00,STN101,Chennai,19.66,32.3,88,0.0,396,10,Saturday,True,5,2,144,21,Summer,Morning,0,4.899999999999999,Low,-1.079010871541384,10.47,20.499999999999993
2025-05-24 11:00:00,STN101,Chennai,16.1,34.5,86,0.0,771,11,Saturday,True,5,2,144,21,Summer,Morning,0,2.200000000000003,High,1.5441088587533878,19.66,15.409999999999991
2025-05-24 12:00:00,STN101,Chennai,18.54,24.9,74,0.0,398,12,Saturday,True,5,2,144,21,Summer,Afternoon,0,-9.600000000000001,Low,-1.0650208996464785,16.1,18.099999999999994
2025-05-24 13:00:00,STN101,Chennai,27.78,28.3,88,0.0,350,13,Saturday,True,5,2,144,21,Summer,Afternoon,0,3.400000000000002,Low,-1.4007802251242094,18.54,20.806666666666658
2025-05-24 14:00:00,STN101,Chennai,21.71,27.3,84,0.0,589,14,Saturday,True,5,2,144,21,Summer,Afternoon,0,-1.0,Medium,0.2710214163169919,27.78,22.67666666666666
2025-05-24 15:00:00,STN101,Chennai,12.22,31.2,88,0.0,359,15,Saturday,True,5,2,144,21,Summer,Afternoon,0,3.8999999999999986,Low,-1.3378253515971348,21.71,20.569999999999993
2025-05-24 16:00:00,STN101,Chennai,15.5,31.1,82,0.0,471,16,Saturday,True,5,2,144,21,Summer,Afternoon,0,-0.09999999999999787,Medium,-0.5543869254824296,12.22,16.47666666666666
2025-05-24 17:00:00,STN101,Chennai,19.16,31.8,70,2.9,342,17,Saturday,True,5,2,144,21,Summer,Evening,1,0.6999999999999993,Low,-1.456740112703831,15.5,15.626666666666658
2025-05-24 18:00:00,STN101,Chennai,0.0,28.6,84,0.0,752,18,Saturday,True,5,2,144,21,Summer,Evening,0,-3.1999999999999993,High,1.411204125751786,19.16,11.553333333333326
2025-05-24 19:00:00,STN101,Chennai,19.33,27.1,88,0.0,739,19,Saturday,True,5,2,144,21,Summer,Evening,0,-1.5,High,1.3202693084349006,0.0,12.829999999999991
2025-05-24 20:00:00,STN101,Chennai,23.44,29.0,88,0.0,772,20,Saturday,True,5,2,144,21,Summer,Evening,0,1.8999999999999986,High,1.5511038447008405,19.33,14.256666666666655
2025-05-24 21:00:00,STN101,Chennai,23.24,28.8,76,0.0,761,21,Saturday,True,5,2,144,21,Summer,Night,0,-0.1999999999999993,High,1.4741589992788606,23.44,22.00333333333332
2025-05-24 22:00:00,STN101,Chennai,20.57,31.9,85,0.0,591,22,Saturday,True,5,2,144,21,Summer,Night,0,3.099999999999998,Medium,0.2850113882118973,23.24,22.416666666666657
2025-05-24 23:00:00,STN101,Chennai,24.14,32.2,60,0.0,553,23,Saturday,True,5,2,144,21,Summer,Night,0,0.30000000000000426,Medium,0.019201922208693784,20.57,22.64999999999999
2025-05-25 00:00:00,STN101,Chennai,14.78,28.3,82,0.0,440,0,Sunday,True,5,2,145,21,Summer,Night,0,-3.900000000000002,Medium,-0.7712314898534641,24.14,19.82999999999999
2025-05-25 01:00:00,STN101,Chennai,13.02,34.0,76,0.0,723,1,Sunday,True,5,2,145,21,Summer,Night,0,5.699999999999999,High,1.208349533275657,14.78,17.313333333333322
2025-05-25 02:00:00,STN101,Chennai,26.65,32.9,71,0.0,304,2,Sunday,True,5,2,145,21,Summer,Night,0,-1.1000000000000014,Low,-1.7225495787070346,13.02,18.149999999999988
2025-05-25 03:00:00,STN101,Chennai,8.86,30.0,74,0.0,419,3,Sunday,True,5,2,145,21,Summer,Night,0,-2.8999999999999986,Medium,-0.9181261947499714,26.65,16.176666666666655
2025-05-25 04:00:00,STN101,Chennai,27.36,33.6,65,3.8,622,4,Sunday,True,5,2,145,21,Summer,Night,1,3.6000000000000014,High,0.5018559525829318,8.86,20.956666666666656
2025-05-25 05:00:00,STN101,Chennai,16.72,26.7,73,0.0,415,5,Sunday,True,5,2,145,21,Summer,Morning,0,-6.900000000000002,Medium,-0.9461061385397822,27.36,17.646666666666658
2025-05-25 06:00:00,STN101,Chennai,20.98,32.2,71,0.0,778,6,Sunday,True,5,2,145,21,Summer,Morning,0,5.5000000000000036,High,1.593073760385557,16.72,21.686666666666657
2025-05-25 07:00:00,STN101,Chennai,18.18,34.3,61,0.0,447,7,Sunday,True,5,2,145,21,Summer,Morning,0,2.0999999999999943,Medium,-0.7222665882212951,20.98,18.626666666666654
2025-05-25 08:00:00,STN101,Chennai,18.59,26.6,72,2.9,415,8,Sunday,True,5,2,145,21,Summer,Morning,1,-7.699999999999996,Medium,-0.9461061385397822,18.18,19.24999999999999
2025-05-25 09:00:00,STN101,Chennai,11.51,28.5,84,0.0,591,9,Sunday,True,5,2,145,21,Summer,Morning,0,1.8999999999999986,Medium,0.2850113882118973,18.59,16.093333333333323
2025-05-25 10:00:00,STN101,Chennai,22.58,32.8,63,0.0,328,10,Sunday,True,5,2,145,21,Summer,Morning,0,4.299999999999997,Low,-1.5546699159681692,11.51,17.559999999999988
2025-05-25 11:00:00,STN101,Chennai,27.71,24.7,89,0.0,333,11,Sunday,True,5,2,145,21,Summer,Morning,0,-8.099999999999998,Low,-1.5196949862309057,22.58,20.59999999999999
2025-05-25 12:00:00,STN101,Chennai,16.32,34.1,83,0.0,787,12,Sunday,True,5,2,145,21,Summer,Afternoon,0,9.400000000000002,High,1.6560286339126313,27.71,22.203333333333322
2025-05-25 13:00:00,STN101,Chennai,20.15,30.3,61,0.0,649,13,Sunday,True,5,2,145,21,Summer,Afternoon,0,-3.8000000000000007,High,0.6907205731641554,16.32,21.39333333333332
2025-05-25 14:00:00,STN101,Chennai,23.14,26.8,60,3.4,521,14,Sunday,True,5,2,145,21,Summer,Afternoon,1,-3.5,Medium,-0.2046376281097934,20.15,19.86999999999999
2025-05-25 15:00:00,STN101,Chennai,13.34,32.7,72,0.0,561,15,Sunday,True,5,2,145,21,Summer,Afternoon,0,5.900000000000002,Medium,0.07516180978831559,23.14,18.876666666666654
2025-05-25 16:00:00,STN101,Chennai,27.01,32.8,62,0.0,526,16,Sunday,True,5,2,145,21,Summer,Afternoon,0,0.09999999999999432,Medium,-0.16966269837252979,13.34,21.163333333333323
2025-05-25 17:00:00,STN101,Chennai,27.98,27.8,79,0.0,706,17,Sunday,True,5,2,145,21,Summer,Evening,0,-4.9999999999999964,High,1.0894347721689606,27.01,22.776666666666657
2025-05-25 18:00:00,STN101,Chennai,16.51,33.0,64,0.0,332,18,Sunday,True,5,2,145,21,Summer,Evening,0,5.199999999999999,Low,-1.5266899721783584,27.98,23.833333333333325
2025-05-25 19:00:00,STN101,Chennai,25.1,31.0,83,0.0,421,19,Sunday,True,5,2,145,21,Summer,Evening,0,-2.0,Medium,-0.9041362228550659,16.51,23.19666666666666
2025-05-25 20:00:00,STN101,Chennai,16.91,28.4,81,0.0,628,20,Sunday,True,5,2,145,21,Summer,Evening,0,-2.6000000000000014,High,0.5438258682676481,25.1,19.506666666666657
2025-05-25 21:00:00,STN101,Chennai,18.28,28.7,79,0.5,597,21,Sunday,True,5,2,145,21,Summer,Night,1,0.3000000000000007,Medium,0.3269813038966137,16.91,20.096666666666657
2025-05-25 22:00:00,STN101,Chennai,21.01,31.6,89,0.0,677,22,Sunday,True,5,2,145,21,Summer,Night,0,2.900000000000002,High,0.8865801796928316,18.28,18.733333333333324
2025-05-25 23:00:00,STN101,Chennai,16.42,29.3,60,2.7,337,23,Sunday,True,5,2,145,21,Summer,Night,1,-2.3000000000000007,Low,-1.4917150424410948,21.01,18.569999999999993
2025-05-26 00:00:00,STN101,Chennai,25.64,27.8,86,0.0,355,0,Monday,False,5,2,146,22,Summer,Night,0,-1.5,Low,-1.3658052953869457,16.42,21.023333333333326
2025-05-26 01:00:00,STN101,Chennai,7.83,27.7,89,2.1,719,1,Monday,False,5,2,146,22,Summer,Night,1,-0.10000000000000142,High,1.1803695894858461,25.64,16.629999999999992
2025-05-26 02:00:00,STN101,Chennai,19.99,30.1,87,0.0,682,2,Monday,False,5,2,146,22,Summer,Night,0,2.400000000000002,High,0.9215551094300952,7.83,17.81999999999999
2025-05-26 03:00:00,STN101,Chennai,21.39,30.0,77,0.0,708,3,Monday,False,5,2,146,22,Summer,Night,0,-0.10000000000000142,High,1.103424744063866,19.99,16.40333333333332
2025-05-26 04:00:00,STN101,Chennai,24.83,27.6,83,3.9,636,4,Monday,False,5,2,146,22,Summer,Night,1,-2.3999999999999986,High,0.5997857558472699,21.39,22.06999999999999
2025-05-26 05:00:00,STN101,Chennai,14.97,31.3,85,1.9,538,5,Monday,False,5,2,146,22,Summer,Morning,1,3.6999999999999993,Medium,-0.08572286700309709,24.83,20.396666666666654
2025-05-26 06:00:00,STN101,Chennai,27.37,31.2,75,0.0,505,6,Monday,False,5,2,146,22,Summer,Morning,0,-0.10000000000000142,Medium,-0.316557403269037,14.97,22.389999999999986
2025-05-26 07:00:00,STN101,Chennai,25.49,28.9,86,2.0,528,7,Monday,False,5,2,146,22,Summer,Morning,1,-2.3000000000000007,Medium,-0.15567272647762434,27.37,22.60999999999999
2025-05-26 08:00:00,STN101,Chennai,25.44,34.5,83,0.0,452,8,Monday,False,5,2,146,22,Summer,Morning,0,5.600000000000001,Medium,-0.6872916584840314,25.49,26.09999999999999
2025-05-26 09:00:00,STN101,Chennai,20.39,33.0,66,4.1,738,9,Monday,False,5,2,146,22,Summer,Morning,1,-1.5,High,1.313274322487448,25.44,23.773333333333323
2025-05-26 10:00:00,STN101,Chennai,28.88,32.6,76,5.0,528,10,Monday,False,5,2,146,22,Summer,Morning,1,-0.3999999999999986,Medium,-0.15567272647762434,20.39,24.90333333333332
2025-05-26 11:00:00,STN101,Chennai,14.7,29.3,75,0.0,528,11,Monday,False,5,2,146,22,Summer,Morning,0,-3.3000000000000007,Medium,-0.15567272647762434,28.88,21.32333333333332
2025-05-26 12:00:00,STN101,Chennai,20.34,32.0,78,3.2,623,12,Monday,False,5,2,146,22,Summer,Afternoon,1,2.6999999999999993,High,0.5088509385303845,14.7,21.306666666666654
2025-05-26 13:00:00,STN101,Chennai,22.05,29.3,66,0.0,405,13,Monday,False,5,2,146,22,Summer,Afternoon,0,-2.6999999999999993,Medium,-1.0160559980143096,20.34,19.02999999999999
2025-05-26 14:00:00,STN101,Chennai,25.26,32.9,86,0.0,382,14,Monday,False,5,2,146,22,Summer,Afternoon,0,3.599999999999998,Low,-1.176940674805722,22.05,22.549999999999986
2025-05-26 15:00:00,STN101,Chennai,26.64,25.7,75,1.6,541,15,Monday,False,5,2,146,22,Summer,Afternoon,1,-7.199999999999999,Medium,-0.0647379091607389,25.26,24.649999999999988
2025-05-26 16:00:00,STN101,Chennai,14.76,31.8,80,1.2,744,16,Monday,False,5,2,146,22,Summer,Afternoon,1,6.100000000000001,High,1.355244238172164,26.64,22.219999999999988
2025-05-26 17:00:00,STN101,Chennai,19.12,32.3,61,0.0,673,17,Monday,False,5,2,146,22,Summer,Evening,0,0.49999999999999645,High,0.8586002359030207,14.76,20.17333333333332
2025-05-26 18:00:00,STN101,Chennai,18.54,27.1,64,0.0,311,18,Monday,False,5,2,146,22,Summer,Evening,0,-5.199999999999996,Low,-1.6735846770748657,19.12,17.473333333333322
2025-05-26 19:00:00,STN101,Chennai,22.53,29.8,79,0.0,469,19,Monday,False,5,2,146,22,Summer,Evening,0,2.6999999999999993,Medium,-0.5683768973773351,18.54,20.063333333333322
2025-05-26 20:00:00,STN101,Chennai,18.34,29.8,88,0.0,496,20,Monday,False,5,2,146,22,Summer,Evening,0,0.0,Medium,-0.37951227679611155,22.53,19.803333333333324
2025-05-26 21:00:00,STN101,Chennai,25.49,38.0,65,0.0,753,21,Monday,False,5,2,146,22,Summer,Night,0,8.2,High,1.4181991116992387,18.34,22.119999999999987
2025-05-26 22:00:00,STN101,Chennai,28.67,27.9,88,0.0,741,22,Monday,False,5,2,146,22,Summer,Night,0,-10.100000000000001,High,1.3342592803298061,25.49,24.166666666666657
2025-05-26 23:00:00,STN101,Chennai,26.49,30.7,70,0.0,710,23,Monday,False,5,2,146,22,Summer,Night,0,2.8000000000000007,High,1.1174147159587715,28.67,26.883333333333322
2025-05-27 00:00:00,STN101,Chennai,12.83,27.2,85,0.0,671,0,Tuesday,False,5,2,147,22,Summer,Night,0,-3.5,High,0.8446102640081153,26.49,22.663333333333323
2025-05-27 01:00:00,STN101,Chennai,27.53,28.1,66,1.6,660,1,Tuesday,False,5,2,147,22,Summer,Night,1,0.9000000000000021,High,0.7676654185861354,12.83,22.28333333333332
2025-05-27 02:00:00,STN101,Chennai,22.02,33.4,78,0.0,658,2,Tuesday,False,5,2,147,22,Summer,Night,0,5.299999999999997,High,0.7536754466912299,27.53,20.793333333333322
2025-05-27 03:00:00,STN101,Chennai,21.7,23.6,79,0.0,436,3,Tuesday,False,5,2,147,22,Summer,Night,0,-9.799999999999997,Medium,-0.799211433643275,22.02,23.74999999999999
2025-05-27 04:00:00,STN101,Chennai,17.52,22.4,87,0.0,430,4,Tuesday,False,5,2,147,22,Summer,Night,0,-1.2000000000000028,Medium,-0.8411813493279914,21.7,20.413333333333323
2025-05-27 05:00:00,STN101,Chennai,18.33,29.5,63,2.4,441,5,Tuesday,False,5,2,147,22,Summer,Morning,1,7.100000000000001,Medium,-0.7642365039060114,17.52,19.183333333333323
2025-05-27 06:00:00,STN101,Chennai,23.34,23.2,60,0.0,571,6,Tuesday,False,5,2,147,22,Summer,Morning,0,-6.300000000000001,Medium,0.14511166926284283,18.33,19.729999999999986
2025-05-27 07:00:00,STN101,Chennai,22.81,27.2,68,0.0,744,7,Tuesday,False,5,2,147,22,Summer,Morning,0,4.0,High,1.355244238172164,23.34,21.49333333333332
2025-05-27 08:00:00,STN101,Chennai,19.66,28.8,68,0.0,661,8,Tuesday,False,5,2,147,22,Summer,Morning,0,1.6000000000000014,High,0.7746604045335881,22.81,21.936666666666653
2025-05-27 09:00:00,STN101,Chennai,29.67,32.1,79,0.0,445,9,Tuesday,False,5,2,147,22,Summer,Morning,0,3.3000000000000007,Medium,-0.7362565601162004,19.66,24.046666666666653
2025-05-27 10:00:00,STN101,Chennai,25.05,27.2,65,0.0,695,10,Tuesday,False,5,2,147,22,Summer,Morning,0,-4.900000000000002,High,1.0124899267469807,29.67,24.793333333333322
2025-05-27 11:00:00,STN101,Chennai,21.96,29.7,82,0.0,338,11,Tuesday,False,5,2,147,22,Summer,Morning,0,2.5,Low,-1.484720056493642,25.05,25.559999999999988
2025-05-27 12:00:00,STN101,Chennai,14.03,28.0,67,0.0,366,12,Tuesday,False,5,2,147,22,Summer,Afternoon,0,-1.6999999999999993,Low,-1.2888604499649656,21.96,20.346666666666653
2025-05-27 13:00:00,STN101,Chennai,19.96,27.2,62,0.0,538,13,Tuesday,False,5,2,147,22,Summer,Afternoon,0,-0.8000000000000007,Medium,-0.08572286700309709,14.03,18.649999999999988
2025-05-27 14:00:00,STN101,Chennai,18.42,26.8,63,0.0,672,14,Tuesday,False,5,2,147,22,Summer,Afternoon,0,-0.3999999999999986,High,0.851605249955568,19.96,17.469999999999988
2025-05-27 15:00:00,STN101,Chennai,22.85,33.1,75,4.5,621,15,Tuesday,False,5,2,147,22,Summer,Afternoon,1,6.300000000000001,High,0.49486096663547907,18.42,20.40999999999999
2025-05-27 16:00:00,STN101,Chennai,15.84,29.6,66,0.0,696,16,Tuesday,False,5,2,147,22,Summer,Afternoon,0,-3.5,High,1.0194849126944334,22.85,19.036666666666658
2025-05-27 17:00:00,STN101,Chennai,22.67,31.2,74,0.0,303,17,Tuesday,False,5,2,147,22,Summer,Evening,0,1.5999999999999979,Low,-1.7295445646544874,15.84,20.453333333333322
2025-05-27 18:00:00,STN101,Chennai,18.15,29.2,86,0.0,609,18,Tuesday,False,5,2,147,22,Summer,Evening,0,-2.0,High,0.41092113526604634,22.67,18.886666666666656
2025-05-27 19:00:00,STN101,Chennai,20.65,24.4,77,0.0,485,19,Tuesday,False,5,2,147,22,Summer,Evening,0,-4.800000000000001,Medium,-0.4564571222180915,18.15,20.489999999999984
2025-05-27 20:00:00,STN101,Chennai,19.93,38.3,66,0.0,489,20,Tuesday,False,5,2,147,22,Summer,Evening,0,13.899999999999999,Medium,-0.4284771784282806,20.65,19.576666666666654
2025-05-27 21:00:00,STN101,Chennai,13.91,31.6,82,0.0,385,21,Tuesday,False,5,2,147,22,Summer,Night,0,-6.699999999999996,Low,-1.1559557169633639,19.93,18.163333333333323
2025-05-27 22:00:00,STN101,Chennai,18.03,28.9,84,0.0,662,22,Tuesday,False,5,2,147,22,Summer,Night,0,-2.700000000000003,High,0.7816553904810408,13.91,17.28999999999999
2025-05-27 23:00:00,STN101,Chennai,25.59,33.0,85,0.0,339,23,Tuesday,False,5,2,147,22,Summer,Night,0,4.100000000000001,Low,-1.4777250705461893,18.03,19.176666666666655
2025-05-28 00:00:00,STN101,Chennai,24.89,30.4,67,0.0,696,0,Wednesday,False,5,2,148,22,Summer,Night,0,-2.6000000000000014,High,1.0194849126944334,25.59,22.836666666666655
2025-05-28 01:00:00,STN101,Chennai,18.41,28.5,62,0.0,511,1,Wednesday,False,5,2,148,22,Summer,Night,0,-1.8999999999999986,Medium,-0.27458748758432067,24.89,22.96333333333332
2025-05-28 02:00:00,STN101,Chennai,17.91,32.5,85,0.0,593,2,Wednesday,False,5,2,148,22,Summer,Night,0,4.0,Medium,0.2990013601068028,18.41,20.40333333333332
2025-05-28 03:00:00,STN101,Chennai,25.94,34.1,60,0.0,602,3,Wednesday,False,5,2,148,22,Summer,Night,0,1.6000000000000014,High,0.3619562336338773,17.91,20.75333333333332
2025-05-28 04:00:00,STN101,Chennai,28.13,29.1,88,0.0,545,4,Wednesday,False,5,2,148,22,Summer,Night,0,-5.0,Medium,-0.036757965370928014,25.94,23.99333333333332
2025-05-28 05:00:00,STN101,Chennai,15.9,34.8,65,0.0,556,5,Wednesday,False,5,2,148,22,Summer,Morning,0,5.699999999999996,Medium,0.04018688005105196,28.13,23.323333333333323
2025-05-28 06:00:00,STN101,Chennai,21.66,29.6,75,0.0,342,6,Wednesday,False,5,2,148,22,Summer,Morning,0,-5.199999999999996,Low,-1.456740112703831,15.9,21.896666666666658
