timestamp,station_id,location,energy_kwh,temperature,humidity,rain_mm,traffic_volume
2025-05-16 06:00:00,STN101,Chennai,15.92,30.0,85,0.1,686
2025-05-16 07:00:00,STN101,Chennai,21.53,25.4,75,0.0,769
2025-05-16 08:00:00,STN101,Chennai,27.84,30.2,60,2.3,543
2025-05-16 09:00:00,STN101,Chennai,13.6,30.3,83,0.0,472
2025-05-16 10:00:00,STN101,Chennai,15.7,29.8,78,0.0,369
2025-05-16 11:00:00,STN101,Chennai,20.88,29.5,85,4.1,728
2025-05-16 12:00:00,STN101,Chennai,29.5,28.2,66,2.4,486
2025-05-16 13:00:00,STN101,Chennai,16.93,32.6,87,0.0,409
2025-05-16 14:00:00,STN101,Chennai,22.64,30.4,65,1.5,683
2025-05-16 15:00:00,STN101,Chennai,18.57,26.8,66,4.4,653
2025-05-16 16:00:00,STN101,Chennai,16.6,34.2,69,0.0,363
2025-05-16 17:00:00,STN101,Chennai,19.43,28.0,84,0.3,656
2025-05-16 18:00:00,STN101,Chennai,13.14,31.0,77,0.0,768
2025-05-16 19:00:00,STN101,Chennai,26.07,32.1,76,0.8,508
2025-05-16 20:00:00,STN101,Chennai,19.32,29.1,79,0.0,745
2025-05-16 21:00:00,STN101,Chennai,20.25,30.4,81,0.0,797
2025-05-16 22:00:00,STN101,Chennai,16.17,25.3,76,0.0,591
2025-05-16 23:00:00,STN101,Chennai,21.85,33.4,69,1.8,737
2025-05-17 00:00:00,STN101,Chennai,17.34,30.1,86,0.0,592
2025-05-17 01:00:00,STN101,Chennai,25.3,30.8,66,0.0,378
2025-05-17 02:00:00,STN101,Chennai,16.12,28.9,76,0.0,689
2025-05-17 03:00:00,STN101,Chennai,26.71,28.8,80,0.0,648
2025-05-17 04:00:00,STN101,Chennai,25.26,28.2,73,0.0,692
2025-05-17 05:00:00,STN101,Chennai,28.65,32.4,70,0.0,329
2025-05-17 06:00:00,STN101,Chennai,10.65,31.3,87,0.0,655
2025-05-17 07:00:00,STN101,Chennai,10.89,33.2,71,0.0,450
2025-05-17 08:00:00,STN101,Chennai,22.71,24.2,80,0.0,423
2025-05-17 09:00:00,STN101,Chennai,24.18,25.3,65,1.3,684
2025-05-17 10:00:00,STN101,Chennai,27.69,31.6,60,0.0,731
2025-05-17 11:00:00,STN101,Chennai,28.14,29.2,62,4.0,456
2025-05-17 12:00:00,STN101,Chennai,19.36,29.4,85,0.0,699
2025-05-17 13:00:00,STN101,Chennai,23.12,31.1,65,0.0,786
2025-05-17 14:00:00,STN101,Chennai,20.05,26.4,72,0.5,400
2025-05-17 15:00:00,STN101,Chennai,21.91,33.3,60,0.0,760
2025-05-17 16:00:00,STN101,Chennai,12.02,27.8,75,0.2,570
2025-05-17 17:00:00,STN101,Chennai,19.86,27.9,72,3.6,799
2025-05-17 18:00:00,STN101,Chennai,20.04,27.3,66,0.0,733
2025-05-17 19:00:00,STN101,Chennai,22.05,32.4,65,1.9,678
2025-05-17 20:00:00,STN101,Chennai,18.86,28.8,62,4.1,441
2025-05-17 21:00:00,STN101,Chennai,25.41,27.7,63,0.0,415
2025-05-17 22:00:00,STN101,Chennai,19.29,33.5,64,0.4,776
2025-05-17 23:00:00,STN101,Chennai,21.21,28.2,72,0.0,681
2025-05-18 00:00:00,STN101,Chennai,13.66,32.8,77,4.4,406
2025-05-18 01:00:00,STN101,Chennai,13.42,29.0,73,3.0,391
2025-05-18 02:00:00,STN101,Chennai,14.01,26.0,73,4.8,407
2025-05-18 03:00:00,STN101,Chennai,21.46,30.5,61,0.0,326
2025-05-18 04:00:00,STN101,Chennai,17.98,27.4,83,0.4,616
2025-05-18 05:00:00,STN101,Chennai,19.07,27.8,73,0.0,377
2025-05-18 06:00:00,STN101,Chennai,28.22,28.4,62,0.0,601
2025-05-18 07:00:00,STN101,Chennai,22.4,30.1,86,4.9,636
2025-05-18 08:00:00,STN101,Chennai,24.97,27.9,77,0.0,461
2025-05-18 09:00:00,STN101,Chennai,24.02,29.0,70,0.0,547
2025-05-18 10:00:00,STN101,Chennai,27.52,31.3,76,0.0,656
2025-05-18 11:00:00,STN101,Chennai,16.55,27.2,67,0.0,447
2025-05-18 12:00:00,STN101,Chennai,21.7,28.8,86,0.0,591
2025-05-18 13:00:00,STN101,Chennai,22.06,30.5,63,0.7,687
2025-05-18 14:00:00,STN101,Chennai,28.06,30.8,70,0.0,619
2025-05-18 15:00:00,STN101,Chennai,12.03,28.0,85,1.3,516
2025-05-18 16:00:00,STN101,Chennai,13.68,33.8,80,0.0,411
2025-05-18 17:00:00,STN101,Chennai,24.42,33.0,82,1.8,750
2025-05-18 18:00:00,STN101,Chennai,13.46,26.5,81,0.0,656
2025-05-18 19:00:00,STN101,Chennai,25.31,29.3,86,3.8,402
2025-05-18 20:00:00,STN101,Chennai,13.97,31.7,81,0.0,441
2025-05-18 21:00:00,STN101,Chennai,14.06,29.0,84,0.0,429
2025-05-18 22:00:00,STN101,Chennai,17.89,30.3,60,0.0,516
2025-05-18 23:00:00,STN101,Chennai,22.92,30.1,74,4.6,307
2025-05-19 00:00:00,STN101,Chennai,25.62,27.7,85,0.0,491
2025-05-19 01:00:00,STN101,Chennai,17.87,26.9,89,0.0,520
2025-05-19 02:00:00,STN101,Chennai,20.54,27.9,88,3.3,425
2025-05-19 03:00:00,STN101,Chennai,9.46,27.8,66,0.9,758
2025-05-19 04:00:00,STN101,Chennai,16.76,29.1,63,0.0,690
2025-05-19 05:00:00,STN101,Chennai,20.78,27.9,81,0.0,654
2025-05-19 06:00:00,STN101,Chennai,20.25,33.1,83,0.0,489
2025-05-19 07:00:00,STN101,Chennai,28.51,29.9,65,0.0,697
2025-05-19 08:00:00,STN101,Chennai,25.89,31.2,76,0.0,587
2025-05-19 09:00:00,STN101,Chennai,19.02,31.2,78,0.0,484
2025-05-19 10:00:00,STN101,Chennai,16.23,25.5,63,0.0,739
2025-05-19 11:00:00,STN101,Chennai,17.43,26.7,61,0.0,731
2025-05-19 12:00:00,STN101,Chennai,30.4,31.7,63,0.0,755
2025-05-19 13:00:00,STN101,Chennai,19.54,30.4,79,4.3,753
2025-05-19 14:00:00,STN101,Chennai,4.74,28.7,81,0.0,365
2025-05-19 15:00:00,STN101,Chennai,18.35,31.3,62,1.6,539
2025-05-19 16:00:00,STN101,Chennai,19.72,32.4,62,0.0,378
2025-05-19 17:00:00,STN101,Chennai,22.92,29.4,88,3.5,756
2025-05-19 18:00:00,STN101,Chennai,9.72,28.4,73,0.0,696
2025-05-19 19:00:00,STN101,Chennai,20.65,33.1,63,3.9,734
2025-05-19 20:00:00,STN101,Chennai,22.81,28.5,85,0.0,392
2025-05-19 21:00:00,STN101,Chennai,29.04,36.3,86,0.0,630
2025-05-19 22:00:00,STN101,Chennai,20.29,31.7,89,0.0,428
2025-05-19 23:00:00,STN101,Chennai,21.76,36.5,69,2.7,303
2025-05-20 00:00:00,STN101,Chennai,17.99,31.4,81,1.8,451
2025-05-20 01:00:00,STN101,Chennai,17.2,29.9,79,0.0,368
2025-05-20 02:00:00,STN101,Chennai,20.54,30.7,70,4.3,460
2025-05-20 03:00:00,STN101,Chennai,20.75,28.0,78,4.8,339
2025-05-20 04:00:00,STN101,Chennai,18.63,29.2,73,4.3,628
2025-05-20 05:00:00,STN101,Chennai,14.12,26.1,87,1.8,710
2025-05-20 06:00:00,STN101,Chennai,21.8,26.3,74,0.0,325
2025-05-20 07:00:00,STN101,Chennai,27.55,30.6,87,3.6,508
2025-05-20 08:00:00,STN101,Chennai,22.03,32.0,84,0.0,602
2025-05-20 09:00:00,STN101,Chennai,16.33,23.7,64,0.9,727
2025-05-20 10:00:00,STN101,Chennai,26.0,35.3,75,0.0,474
2025-05-20 11:00:00,STN101,Chennai,17.55,28.3,60,0.0,579
2025-05-20 12:00:00,STN101,Chennai,19.6,32.0,64,4.9,663
2025-05-20 13:00:00,STN101,Chennai,21.1,31.4,72,0.0,470
2025-05-20 14:00:00,STN101,Chennai,29.8,33.6,73,0.0,546
2025-05-20 15:00:00,STN101,Chennai,21.85,33.2,84,0.0,503
2025-05-20 16:00:00,STN101,Chennai,12.73,27.0,87,0.0,384
2025-05-20 17:00:00,STN101,Chennai,15.04,33.6,83,1.7,413
2025-05-20 18:00:00,STN101,Chennai,20.83,36.2,77,0.0,339
2025-05-20 19:00:00,STN101,Chennai,20.29,31.8,74,0.0,669
2025-05-20 20:00:00,STN101,Chennai,18.75,27.8,78,0.0,714
2025-05-20 21:00:00,STN101,Chennai,30.68,30.1,81,0.0,428
2025-05-20 22:00:00,STN101,Chennai,29.59,26.7,84,0.0,519
2025-05-20 23:00:00,STN101,Chennai,15.37,27.8,74,2.0,477
2025-05-21 00:00:00,STN101,Chennai,26.82,24.6,68,0.0,694
2025-05-21 01:00:00,STN101,Chennai,18.38,29.3,75,3.1,448
2025-05-21 02:00:00,STN101,Chennai,31.26,30.1,79,4.1,764
2025-05-21 03:00:00,STN101,Chennai,14.41,28.7,81,2.1,547
2025-05-21 04:00:00,STN101,Chennai,29.55,33.6,68,0.0,545
2025-05-21 05:00:00,STN101,Chennai,24.48,24.4,78,3.2,466
2025-05-21 06:00:00,STN101,Chennai,21.98,30.0,63,0.0,695
2025-05-21 07:00:00,STN101,Chennai,26.22,29.3,71,2.4,545
2025-05-21 08:00:00,STN101,Chennai,25.81,27.4,80,0.0,713
2025-05-21 09:00:00,STN101,Chennai,21.33,28.7,85,3.7,337
2025-05-21 10:00:00,STN101,Chennai,22.72,27.5,66,0.0,554
2025-05-21 11:00:00,STN101,Chennai,18.09,27.4,77,0.0,442
2025-05-21 12:00:00,STN101,Chennai,15.78,29.0,63,0.0,429
2025-05-21 13:00:00,STN101,Chennai,20.59,32.9,84,0.0,452
2025-05-21 14:00:00,STN101,Chennai,19.98,34.5,72,0.0,583
2025-05-21 15:00:00,STN101,Chennai,29.11,34.3,87,0.0,484
2025-05-21 16:00:00,STN101,Chennai,18.23,28.7,86,0.0,761
2025-05-21 17:00:00,STN101,Chennai,21.08,29.6,85,0.0,566
2025-05-21 18:00:00,STN101,Chennai,21.22,29.0,65,0.0,509
2025-05-21 19:00:00,STN101,Chennai,25.04,33.7,79,2.7,749
2025-05-21 20:00:00,STN101,Chennai,19.95,35.5,77,0.0,423
2025-05-21 21:00:00,STN101,Chennai,22.48,28.3,88,2.3,768
2025-05-21 22:00:00,STN101,Chennai,14.53,31.8,73,2.2,359
2025-05-21 23:00:00,STN101,Chennai,26.86,31.7,64,2.3,397
2025-05-22 00:00:00,STN101,Chennai,15.56,31.7,78,0.0,430
2025-05-22 01:00:00,STN101,Chennai,24.39,26.4,65,0.0,767
2025-05-22 02:00:00,STN101,Chennai,36.62,29.5,66,4.8,477
2025-05-22 03:00:00,STN101,Chennai,20.57,31.6,75,0.0,775
2025-05-22 04:00:00,STN101,Chennai,10.62,32.2,79,0.0,343
2025-05-22 05:00:00,STN101,Chennai,22.43,25.7,79,0.0,597
2025-05-22 06:00:00,STN101,Chennai,16.36,26.8,70,2.8,524
2025-05-22 07:00:00,STN101,Chennai,26.87,24.8,79,0.5,567
2025-05-22 08:00:00,STN101,Chennai,20.62,27.2,67,0.0,372
2025-05-22 09:00:00,STN101,Chennai,19.63,27.8,61,1.0,568
2025-05-22 10:00:00,STN101,Chennai,22.59,38.0,75,0.0,355
2025-05-22 11:00:00,STN101,Chennai,20.18,30.4,86,3.7,373
2025-05-22 12:00:00,STN101,Chennai,28.21,33.0,84,0.0,429
2025-05-22 13:00:00,STN101,Chennai,22.17,31.0,73,0.0,451
2025-05-22 14:00:00,STN101,Chennai,12.96,28.0,65,0.0,457
2025-05-22 15:00:00,STN101,Chennai,18.76,29.4,76,0.0,345
2025-05-22 16:00:00,STN101,Chennai,15.35,32.0,88,0.0,353
2025-05-22 17:00:00,STN101,Chennai,16.78,29.7,64,0.0,580
2025-05-22 18:00:00,STN101,Chennai,15.05,32.2,62,0.0,305
2025-05-22 19:00:00,STN101,Chennai,11.4,33.2,79,0.0,490
2025-05-22 20:00:00,STN101,Chennai,16.59,22.5,68,0.0,796
2025-05-22 21:00:00,STN101,Chennai,18.23,28.8,64,0.0,744
2025-05-22 22:00:00,STN101,Chennai,16.39,26.6,73,0.0,373
2025-05-22 23:00:00,STN101,Chennai,11.68,28.9,74,0.0,354
2025-05-23 00:00:00,STN101,Chennai,13.58,32.3,88,0.0,541
2025-05-23 01:00:00,STN101,Chennai,35.73,32.9,84,0.0,726
2025-05-23 02:00:00,STN101,Chennai,20.09,29.9,79,0.0,608
2025-05-23 03:00:00,STN101,Chennai,23.68,31.1,65,0.0,420
2025-05-23 04:00:00,STN101,Chennai,18.7,30.6,70,3.3,509
2025-05-23 05:00:00,STN101,Chennai,22.02,28.2,67,0.0,314
2025-05-23 06:00:00,STN101,Chennai,30.81,25.1,60,3.5,790
2025-05-23 07:00:00,STN101,Chennai,16.51,29.0,81,0.0,443
2025-05-23 08:00:00,STN101,Chennai,17.25,35.5,61,0.0,422
2025-05-23 09:00:00,STN101,Chennai,21.97,27.7,88,0.0,305
2025-05-23 10:00:00,STN101,Chennai,23.36,27.9,76,3.6,603
2025-05-23 11:00:00,STN101,Chennai,22.96,37.4,81,0.0,591
2025-05-23 12:00:00,STN101,Chennai,13.35,31.8,78,0.0,493
2025-05-23 13:00:00,STN101,Chennai,22.41,31.2,71,0.0,732
2025-05-23 14:00:00,STN101,Chennai,22.88,31.5,75,0.0,467
2025-05-23 15:00:00,STN101,Chennai,17.76,31.3,74,0.0,336
2025-05-23 16:00:00,STN101,Chennai,22.94,31.7,89,0.6,327
2025-05-23 17:00:00,STN101,Chennai,23.4,36.9,66,0.0,667
2025-05-23 18:00:00,STN101,Chennai,18.98,29.2,62,0.0,624
2025-05-23 19:00:00,STN101,Chennai,20.8,36.9,64,0.0,369
2025-05-23 20:00:00,STN101,Chennai,21.97,35.1,78,1.7,677
2025-05-23 21:00:00,STN101,Chennai,22.33,31.7,78,0.0,551
2025-05-23 22:00:00,STN101,Chennai,25.06,34.1,63,0.0,635
2025-05-23 23:00:00,STN101,Chennai,21.77,34.6,78,0.0,311
2025-05-24 00:00:00,STN101,Chennai,22.53,32.4,84,0.0,314
2025-05-24 01:00:00,STN101,Chennai,25.74,31.9,82,0.0,546
2025-05-24 02:00:00,STN101,Chennai,30.34,25.9,67,0.8,729
2025-05-24 03:00:00,STN101,Chennai,22.54,29.7,84,0.0,549
2025-05-24 04:00:00,STN101,Chennai,20.51,27.3,73,0.0,418
2025-05-24 05:00:00,STN101,Chennai,16.92,26.9,63,0.0,436
2025-05-24 06:00:00,STN101,Chennai,14.57,25.9,62,1.2,577
2025-05-24 07:00:00,STN101,Chennai,16.92,24.4,80,0.0,674
2025-05-24 08:00:00,STN101,Chennai,31.37,27.1,62,0.2,410
2025-05-24 09:00:00,STN101,Chennai,10.47,27.4,81,0.0,688
2025-05-24 10:00:00,STN101,Chennai,19.66,32.3,88,0.0,396
2025-05-24 11:00:00,STN101,Chennai,16.1,34.5,86,0.0,771
2025-05-24 12:00:00,STN101,Chennai,18.54,24.9,74,0.0,398
2025-05-24 13:00:00,STN101,Chennai,27.78,28.3,88,0.0,350
2025-05-24 14:00:00,STN101,Chennai,21.71,27.3,84,0.0,589
2025-05-24 15:00:00,STN101,Chennai,12.22,31.2,88,0.0,359
2025-05-24 16:00:00,STN101,Chennai,15.5,31.1,82,0.0,471
2025-05-24 17:00:00,STN101,Chennai,19.16,31.8,70,2.9,342
2025-05-24 18:00:00,STN101,Chennai,0.0,28.6,84,0.0,752
2025-05-24 19:00:00,STN101,Chennai,19.33,27.1,88,0.0,739
2025-05-24 20:00:00,STN101,Chennai,23.44,29.0,88,0.0,772
2025-05-24 21:00:00,STN101,Chennai,23.24,28.8,76,0.0,761
2025-05-24 22:00:00,STN101,Chennai,20.57,31.9,85,0.0,591
2025-05-24 23:00:00,STN101,Chennai,24.14,32.2,60,0.0,553
2025-05-25 00:00:00,STN101,Chennai,14.78,28.3,82,0.0,440
2025-05-25 01:00:00,STN101,Chennai,13.02,34.0,76,0.0,723
2025-05-25 02:00:00,STN101,Chennai,26.65,32.9,71,0.0,304
2025-05-25 03:00:00,STN101,Chennai,8.86,30.0,74,0.0,419
2025-05-25 04:00:00,STN101,Chennai,27.36,33.6,65,3.8,622
2025-05-25 05:00:00,STN101,Chennai,16.72,26.7,73,0.0,415
2025-05-25 06:00:00,STN101,Chennai,20.98,32.2,71,0.0,778
2025-05-25 07:00:00,STN101,Chennai,18.18,34.3,61,0.0,447
2025-05-25 08:00:00,STN101,Chennai,18.59,26.6,72,2.9,415
2025-05-25 09:00:00,STN101,Chennai,11.51,28.5,84,0.0,591
2025-05-25 10:00:00,STN101,Chennai,22.58,32.8,63,0.0,328
2025-05-25 11:00:00,STN101,Chennai,27.71,24.7,89,0.0,333
2025-05-25 12:00:00,STN101,Chennai,16.32,34.1,83,0.0,787
2025-05-25 13:00:00,STN101,Chennai,20.15,30.3,61,0.0,649
2025-05-25 14:00:00,STN101,Chennai,23.14,26.8,60,3.4,521
2025-05-25 15:00:00,STN101,Chennai,13.34,32.7,72,0.0,561
2025-05-25 16:00:00,STN101,Chennai,27.01,32.8,62,0.0,526
2025-05-25 17:00:00,STN101,Chennai,27.98,27.8,79,0.0,706
2025-05-25 18:00:00,STN101,Chennai,16.51,33.0,64,0.0,332
2025-05-25 19:00:00,STN101,Chennai,25.1,31.0,83,0.0,421
2025-05-25 20:00:00,STN101,Chennai,16.91,28.4,81,0.0,628
2025-05-25 21:00:00,STN101,Chennai,18.28,28.7,79,0.5,597
2025-05-25 22:00:00,STN101,Chennai,21.01,31.6,89,0.0,677
2025-05-25 23:00:00,STN101,Chennai,16.42,29.3,60,2.7,337
2025-05-26 00:00:00,STN101,Chennai,25.64,27.8,86,0.0,355
2025-05-26 01:00:00,STN101,Chennai,7.83,27.7,89,2.1,719
2025-05-26 02:00:00,STN101,Chennai,19.99,30.1,87,0.0,682
2025-05-26 03:00:00,STN101,Chennai,21.39,30.0,77,0.0,708
2025-05-26 04:00:00,STN101,Chennai,24.83,27.6,83,3.9,636
2025-05-26 05:00:00,STN101,Chennai,14.97,31.3,85,1.9,538
2025-05-26 06:00:00,STN101,Chennai,27.37,31.2,75,0.0,505
2025-05-26 07:00:00,STN101,Chennai,25.49,28.9,86,2.0,528
2025-05-26 08:00:00,STN101,Chennai,25.44,34.5,83,0.0,452
2025-05-26 09:00:00,STN101,Chennai,20.39,33.0,66,4.1,738
2025-05-26 10:00:00,STN101,Chennai,28.88,32.6,76,5.0,528
2025-05-26 11:00:00,STN101,Chennai,14.7,29.3,75,0.0,528
2025-05-26 12:00:00,STN101,Chennai,20.34,32.0,78,3.2,623
2025-05-26 13:00:00,STN101,Chennai,22.05,29.3,66,0.0,405
2025-05-26 14:00:00,STN101,Chennai,25.26,32.9,86,0.0,382
2025-05-26 15:00:00,STN101,Chennai,26.64,25.7,75,1.6,541
2025-05-26 16:00:00,STN101,Chennai,14.76,31.8,80,1.2,744
2025-05-26 17:00:00,STN101,Chennai,19.12,32.3,61,0.0,673
2025-05-26 18:00:00,STN101,Chennai,18.54,27.1,64,0.0,311
2025-05-26 19:00:00,STN101,Chennai,22.53,29.8,79,0.0,469
2025-05-26 20:00:00,STN101,Chennai,18.34,29.8,88,0.0,496
2025-05-26 21:00:00,STN101,Chennai,25.49,38.0,65,0.0,753
2025-05-26 22:00:00,STN101,Chennai,28.67,27.9,88,0.0,741
2025-05-26 23:00:00,STN101,Chennai,26.49,30.7,70,0.0,710
2025-05-27 00:00:00,STN101,Chennai,12.83,27.2,85,0.0,671
2025-05-27 01:00:00,STN101,Chennai,27.53,28.1,66,1.6,660
2025-05-27 02:00:00,STN101,Chennai,22.02,33.4,78,0.0,658
2025-05-27 03:00:00,STN101,Chennai,21.7,23.6,79,0.0,436
2025-05-27 04:00:00,STN101,Chennai,17.52,22.4,87,0.0,430
2025-05-27 05:00:00,STN101,Chennai,18.33,29.5,63,2.4,441
2025-05-27 06:00:00,STN101,Chennai,23.34,23.2,60,0.0,571
2025-05-27 07:00:00,STN101,Chennai,22.81,27.2,68,0.0,744
2025-05-27 08:00:00,STN101,Chennai,19.66,28.8,68,0.0,661
2025-05-27 09:00:00,STN101,Chennai,29.67,32.1,79,0.0,445
2025-05-27 10:00:00,STN101,Chennai,25.05,27.2,65,0.0,695
2025-05-27 11:00:00,STN101,Chennai,21.96,29.7,82,0.0,338
2025-05-27 12:00:00,STN101,Chennai,14.03,28.0,67,0.0,366
2025-05-27 13:00:00,STN101,Chennai,19.96,27.2,62,0.0,538
2025-05-27 14:00:00,STN101,Chennai,18.42,26.8,63,0.0,672
2025-05-27 15:00:00,STN101,Chennai,22.85,33.1,75,4.5,621
2025-05-27 16:00:00,STN101,Chennai,15.84,29.6,66,0.0,696
2025-05-27 17:00:00,STN101,Chennai,22.67,31.2,74,0.0,303
2025-05-27 18:00:00,STN101,Chennai,18.15,29.2,86,0.0,609
2025-05-27 19:00:00,STN101,Chennai,20.65,24.4,77,0.0,485
2025-05-27 20:00:00,STN101,Chennai,19.93,38.3,66,0.0,489
2025-05-27 21:00:00,STN101,Chennai,13.91,31.6,82,0.0,385
2025-05-27 22:00:00,STN101,Chennai,18.03,28.9,84,0.0,662
2025-05-27 23:00:00,STN101,Chennai,25.59,33.0,85,0.0,339
2025-05-28 00:00:00,STN101,Chennai,24.89,30.4,67,0.0,696
2025-05-28 01:00:00,STN101,Chennai,18.41,28.5,62,0.0,511
2025-05-28 02:00:00,STN101,Chennai,17.91,32.5,85,0.0,593
2025-05-28 03:00:00,STN101,Chennai,25.94,34.1,60,0.0,602
2025-05-28 04:00:00,STN101,Chennai,28.13,29.1,88,0.0,545
2025-05-28 05:00:00,STN101,Chennai,15.9,34.8,65,0.0,556
2025-05-28 06:00:00,STN101,Chennai,21.66,29.6,75,0.0,342
2025-05-28 07:00:00,STN101,Chennai,26.96,31.4,78,0.0,735
2025-05-28 08:00:00,STN101,Chennai,16.57,28.9,76,0.0,305
2025-05-28 09:00:00,STN101,Chennai,17.13,29.0,82,3.0,348
2025-05-28 10:00:00,STN101,Chennai,22.74,30.9,80,0.2,580
2025-05-28 11:00:00,STN101,Chennai,19.07,26.9,72,0.0,698
2025-05-28 12:00:00,STN101,Chennai,16.11,25.0,75,0.4,647
2025-05-28 13:00:00,STN101,Chennai,4.86,29.5,65,0.0,353
2025-05-28 14:00:00,STN101,Chennai,27.61,26.5,75,0.0,785
2025-05-28 15:00:00,STN101,Chennai,24.4,29.3,70,2.4,522
2025-05-28 16:00:00,STN101,Chennai,27.7,30.4,75,0.0,319
2025-05-28 17:00:00,STN101,Chennai,17.89,31.7,88,5.0,719
2025-05-28 18:00:00,STN101,Chennai,25.3,29.6,67,0.0,350
2025-05-28 19:00:00,STN101,Chennai,17.45,30.0,89,1.6,404
2025-05-28 20:00:00,STN101,Chennai,12.0,32.3,87,0.0,504
2025-05-28 21:00:00,STN101,Chennai,24.75,32.5,80,1.3,438
2025-05-28 22:00:00,STN101,Chennai,22.29,27.6,71,0.0,499
2025-05-28 23:00:00,STN101,Chennai,14.88,28.9,83,0.0,670
2025-05-29 00:00:00,STN101,Chennai,15.34,32.2,82,0.0,427
2025-05-29 01:00:00,STN101,Chennai,21.95,32.5,81,0.0,673
2025-05-29 02:00:00,STN101,Chennai,14.89,31.3,81,0.0,721
2025-05-29 03:00:00,STN101,Chennai,22.46,29.8,63,1.8,483
2025-05-29 04:00:00,STN101,Chennai,18.71,29.0,76,2.1,354
2025-05-29 05:00:00,STN101,Chennai,23.58,28.6,89,1.7,527
2025-05-29 06:00:00,STN101,Chennai,23.86,26.7,73,1.4,673
2025-05-29 07:00:00,STN101,Chennai,30.16,28.9,82,0.7,721
2025-05-29 08:00:00,STN101,Chennai,21.12,29.6,76,0.0,523
2025-05-29 09:00:00,STN101,Chennai,23.67,24.6,75,0.0,765
2025-05-29 10:00:00,STN101,Chennai,10.89,29.4,62,0.0,546
2025-05-29 11:00:00,STN101,Chennai,23.73,27.1,82,2.4,730
2025-05-29 12:00:00,STN101,Chennai,13.32,33.4,83,2.7,596
2025-05-29 13:00:00,STN101,Chennai,19.37,30.6,72,0.0,665
2025-05-29 14:00:00,STN101,Chennai,24.2,28.4,67,0.0,624
2025-05-29 15:00:00,STN101,Chennai,19.05,31.1,66,0.0,664
2025-05-29 16:00:00,STN101,Chennai,14.17,27.4,82,0.0,502
2025-05-29 17:00:00,STN101,Chennai,22.77,34.5,71,4.9,721
2025-05-29 18:00:00,STN101,Chennai,13.18,32.7,79,0.0,307
2025-05-29 19:00:00,STN101,Chennai,14.24,27.8,65,4.4,743
2025-05-29 20:00:00,STN101,Chennai,24.22,32.1,67,0.0,338
2025-05-29 21:00:00,STN101,Chennai,15.58,36.8,88,0.0,402
2025-05-29 22:00:00,STN101,Chennai,14.13,26.3,88,0.0,763
2025-05-29 23:00:00,STN101,Chennai,17.35,29.2,70,0.0,328
2025-05-30 00:00:00,STN101,Chennai,15.54,26.2,64,1.4,452
2025-05-01 00:00:00,STN202,Bengaluru,14.93,22.4,65,5.0,329
2025-05-01 01:00:00,STN202,Bengaluru,24.88,26.3,82,2.6,391
2025-05-01 02:00:00,STN202,Bengaluru,16.96,24.9,84,0.0,545
2025-05-01 03:00:00,STN202,Bengaluru,26.95,20.6,89,0.0,693
2025-05-01 04:00:00,STN202,Bengaluru,16.03,20.9,76,1.1,498
2025-05-01 05:00:00,STN202,Bengaluru,19.04,25.9,72,3.4,742
2025-05-01 06:00:00,STN202,Bengaluru,26.14,23.0,74,0.0,501
2025-05-01 07:00:00,STN202,Bengaluru,19.4,23.1,66,1.9,685
2025-05-01 08:00:00,STN202,Bengaluru,15.08,18.2,83,0.5,408
2025-05-01 09:00:00,STN202,Bengaluru,18.81,24.4,80,4.6,714
2025-05-01 10:00:00,STN202,Bengaluru,22.74,30.7,72,0.0,739
2025-05-01 11:00:00,STN202,Bengaluru,18.87,24.5,74,0.0,355
2025-05-01 12:00:00,STN202,Bengaluru,13.17,19.9,73,0.6,783
2025-05-01 13:00:00,STN202,Bengaluru,13.66,24.4,71,0.0,576
2025-05-01 14:00:00,STN202,Bengaluru,18.91,21.5,84,0.0,677
2025-05-01 15:00:00,STN202,Bengaluru,25.08,30.6,63,3.9,366
2025-05-01 16:00:00,STN202,Bengaluru,22.27,22.8,79,0.0,378
2025-05-01 17:00:00,STN202,Bengaluru,22.57,29.4,60,2.4,356
2025-05-01 18:00:00,STN202,Bengaluru,23.08,22.5,81,0.0,645
2025-05-01 19:00:00,STN202,Bengaluru,18.29,25.0,62,0.0,591
2025-05-01 20:00:00,STN202,Bengaluru,24.83,28.1,78,0.0,430
2025-05-01 21:00:00,STN202,Bengaluru,5.67,24.5,87,0.0,771
2025-05-01 22:00:00,STN202,Bengaluru,16.42,28.8,78,3.1,592
2025-05-01 23:00:00,STN202,Bengaluru,18.26,22.7,88,0.0,557
2025-05-02 00:00:00,STN202,Bengaluru,28.23,26.7,65,4.1,383
2025-05-02 01:00:00,STN202,Bengaluru,12.88,28.6,87,0.0,766
2025-05-02 02:00:00,STN202,Bengaluru,23.83,23.1,89,0.0,696
2025-05-02 03:00:00,STN202,Bengaluru,22.27,22.1,77,2.6,767
2025-05-02 04:00:00,STN202,Bengaluru,18.86,24.2,71,0.0,600
2025-05-02 05:00:00,STN202,Bengaluru,21.15,24.4,79,0.1,326
2025-05-02 06:00:00,STN202,Bengaluru,10.06,22.6,61,0.0,462
2025-05-02 07:00:00,STN202,Bengaluru,19.67,24.4,86,0.0,319
2025-05-02 08:00:00,STN202,Bengaluru,29.48,25.9,64,0.0,382
2025-05-02 09:00:00,STN202,Bengaluru,16.43,29.9,86,0.0,441
